yearRegister,gender,majorityStatus,isForcedLabour,isSexualExploit,UN_COO_Region,UN_COE_Region,IP_Exploiter,IP_Gender,IP_ageBroad,IP_citizen_UNRegion,IP_Relation,IP_PayMoney,IP_RecruiterBroker,IP_TransactionProcess,IP_ControlAbuseKidnap
,Male,Adult,1,,Asia,Asia,1,Female;Male,,Asia,FriendAcquaintance;StrangerUnknownOther,No,1,1,
,Male,Adult,1,,Europe,Europe,1,Male,,Europe,StrangerUnknownOther,No;Yes,1,1,1
,Male,Adult,1,,Europe,Europe,1,Male,,Europe,StrangerUnknownOther,No;Yes,1,1,1
,Male,Adult,1,,Europe,Europe,1,Male,,Europe,StrangerUnknownOther,No;Yes,1,1,1
,Male,Adult,1,,Europe,Europe,1,Male,,Europe,StrangerUnknownOther,No;Yes,1,1,1
,Male,Adult,1,,Europe,Europe,1,Male,,Europe,StrangerUnknownOther,No;Yes,1,1,1
,Male,Adult,1,,Europe,Europe,1,Male,,Europe,StrangerUnknownOther,No;Yes,1,1,1
,Male,Adult,1,,Europe,Europe,1,Male,,Europe,StrangerUnknownOther,No;Yes,1,1,1
,Male,Adult,1,,Europe,Europe,1,Male,,Europe,StrangerUnknownOther,No;Yes,1,1,1
,Male,Adult,1,,Europe,Europe,1,Male,,Europe,FriendAcquaintance;StrangerUnknownOther,No,1,1,1
,Male,Adult,1,,Europe,Europe,1,Male,,Europe,FriendAcquaintance;StrangerUnknownOther,No,1,1,1
,Male,Adult,1,,Europe,Europe,1,Male,,Europe,FriendAcquaintance;StrangerUnknownOther,No,1,1,1
,Male,Adult,1,,Europe,Europe,1,Male,,Europe,FriendAcquaintance;StrangerUnknownOther,No,1,1,1
,Male,Adult,1,,Europe,Europe,1,Male,,Europe,FriendAcquaintance;StrangerUnknownOther,No,1,1,1
,Male,Adult,1,,Europe,Europe,1,Male,,Europe,FriendAcquaintance;StrangerUnknownOther,No,1,1,1
,Male,Adult,1,,Europe,Europe,1,Male,,Europe,FriendAcquaintance;StrangerUnknownOther,No,1,1,1
,Male,Adult,1,,Europe,Europe,1,Male,,Europe,FriendAcquaintance;StrangerUnknownOther,No,1,1,1
,Male,Adult,1,,Europe,Europe,1,Male,,Europe,FriendAcquaintance;StrangerUnknownOther,No,1,1,1
,Male,Adult,1,,Europe,Europe,1,Male,,Europe,FriendAcquaintance;StrangerUnknownOther,No,1,1,1
,Male,Adult,1,,Europe,Europe,1,Male,,Europe,FriendAcquaintance;StrangerUnknownOther,No,1,1,1
,Male,Adult,1,,Europe,Europe,1,Female;Male,,Europe,StrangerUnknownOther,No,1,1,1
,Male,Adult,1,,Europe,Europe,1,Female;Male,,Europe,StrangerUnknownOther,No,1,1,1
,Male,Adult,1,,Europe,Europe,1,Female;Male,,Europe,StrangerUnknownOther,No,1,1,1
,Male,Adult,1,,Europe,Europe,1,Female;Male,,Europe,StrangerUnknownOther,No,1,1,1
2005-2013,Female,Adult,1,,Europe,Europe,1,Female;Male,,Europe,FriendAcquaintance,No,1,1,
2005-2013,Female,Adult,1,,Europe,Europe,1,Female;Male,,Europe,FriendAcquaintance,No,1,1,
2005-2013,Female,Adult,1,,Europe,Europe,1,Female;Male,,Europe,FriendAcquaintance,No,1,1,
2005-2013,Female,Adult,1,,Europe,Europe,1,Female;Male,,Europe,FriendAcquaintance,No,1,1,
2005-2013,Female,Adult,1,,Europe,Europe,1,Female;Male,,Europe,FriendAcquaintance,No,1,1,
2005-2013,Male,Adult,1,,Europe,Europe,1,Female;Male,,Europe,FriendAcquaintance,No,1,1,
2014-2018,Female,Adult,,1,Asia,Asia,1,Female;Male,,Asia,FriendAcquaintance,No,1,1,
2014-2018,Female,Adult,,1,Asia,Asia,1,Female;Male,,Asia,FriendAcquaintance,No,1,1,
2014-2018,Female,Adult,,1,Asia,Asia,1,Female;Male,,Asia,FriendAcquaintance,No,1,1,
2014-2018,Female,Adult,,1,Asia,Asia,1,Female;Male,,Asia,FriendAcquaintance,No,1,1,
2014-2018,Female,Adult,,1,Asia,Asia,1,Female;Male,,Asia,FriendAcquaintance,No,1,1,
2014-2018,Female,Adult,1,,,Europe,1,Female;Male,,Europe,FriendAcquaintance,No;Yes,1,1,
2014-2018,Female,Adult,1,,,Europe,1,Female;Male,,Europe,FriendAcquaintance,No;Yes,1,1,
2014-2018,Female,Adult,1,,,Europe,1,Female;Male,,Europe,FriendAcquaintance,No;Yes,1,1,
2014-2018,Female,Adult,1,,,Europe,1,Female;Male,,Europe,FriendAcquaintance,No;Yes,1,1,
2014-2018,Female,Adult,1,,Africa,,1,Female;Male,,Asia,StrangerUnknownOther,No;Yes,1,1,
2014-2018,Female,Adult,1,,Africa,,1,Female;Male,,Asia,StrangerUnknownOther,No;Yes,1,1,
2014-2018,Female,Adult,1,,Asia,,1,Female;Male,,Asia,StrangerUnknownOther,No;Yes,1,1,
2014-2018,Female,Adult,1,,Asia,,1,Female;Male,,Asia,FriendAcquaintance,No;Yes,1,1,
2014-2018,Female,Adult,1,,Asia,Asia,1,Male,,Asia,StrangerUnknownOther,No;Yes,1,1,
2014-2018,Female,Adult,1,,Asia,Asia,1,Female;Male,,Asia,StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,,Asia,Asia,1,Female;Male,,Asia,StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,,Asia,Asia,1,Female;Male,,Asia,StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,,Asia,Asia,1,Female;Male,,Asia,StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,,Asia,Asia,1,Female;Male,,Asia,StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,,Asia,Asia,1,Female;Male,,Asia,StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,,Asia,Asia,1,Female;Male,,Asia,StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,,Asia,Asia,1,Female;Male,,Asia,StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,,Asia,Asia,1,Female;Male,,Asia,StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,,Asia,Asia,1,Female;Male,,Asia,StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,,Asia,Asia,1,Female;Male,,Asia,StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,,Asia,Asia,1,Female;Male,,Asia,StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,,Asia,Asia,1,Female;Male,,Asia,StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,,Asia,Asia,1,Female;Male,,Asia,StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,,Asia,Asia,1,Female;Male,,Asia,StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,,Asia,Asia,1,Female;Male,,Asia,StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,,Asia,Asia,1,Female;Male,,Asia,StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,,Asia,Asia,1,Female;Male,,Asia,StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,,Asia,Asia,1,Female;Male,,Asia,StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,,Asia,Asia,1,Female;Male,,Asia,StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,,Asia,Asia,1,Female;Male,,Asia,StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,,Asia,Asia,1,Female;Male,,Asia,StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,,Asia,Asia,1,Female;Male,,Asia,StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,,Asia,Asia,1,Female;Male,,Asia,StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,,Asia,Asia,1,Female;Male,,Asia,FriendAcquaintance,No,1,1,
2014-2018,Female,Adult,1,,Asia,Asia,1,Female;Male,,Asia,FriendAcquaintance,No,1,1,
2014-2018,Female,Adult,1,,Asia,Asia,1,Female;Male,,Asia,FriendAcquaintance,No,1,1,
2014-2018,Female,Adult,1,,Asia,Asia,1,Female;Male,,Asia,FriendAcquaintance,No,1,1,
2014-2018,Female,Adult,1,,Asia,Asia,1,Female;Male,,Asia,FriendAcquaintance,No,1,1,
2014-2018,Female,Adult,1,,Asia,Asia,1,Female;Male,,Asia,FriendAcquaintance,No,1,1,
2014-2018,Female,Adult,1,,Asia,Asia,1,Female;Male,,Asia,FriendAcquaintance,No,1,1,
2014-2018,Female,Adult,1,,Asia,Asia,1,Female;Male,,Asia,FriendAcquaintance,No,1,1,
2014-2018,Female,Adult,1,,Asia,Asia,1,Female;Male,,Asia,FriendAcquaintance,No,1,1,
2014-2018,Female,Adult,1,,Asia,Asia,1,Female;Male,,Asia,FriendAcquaintance,No,1,1,
2014-2018,Female,Adult,1,,Asia,Asia,1,Female;Male,,Asia,FriendAcquaintance,No,1,1,
2014-2018,Female,Adult,1,,Asia,Asia,1,Female;Male,,Asia,FriendAcquaintance,No,1,1,
2014-2018,Female,Adult,1,,Asia,Asia,1,Female;Male,,Asia,FriendAcquaintance,No,1,1,
2014-2018,Female,Adult,1,,Asia,Asia,1,Female;Male,,Asia,FriendAcquaintance,No,1,1,
2014-2018,Female,Adult,1,,Asia,Asia,1,Female;Male,,Asia,FriendAcquaintance,No,1,1,
2014-2018,Female,Adult,1,,Asia,Asia,1,Female;Male,,Asia,FriendAcquaintance,No,1,1,
2014-2018,Female,Adult,1,,Asia,Asia,1,Female;Male,,Asia,FriendAcquaintance,No,1,1,
2014-2018,Female,Adult,1,,Asia,Asia,1,Female;Male,,Asia,FriendAcquaintance,No,1,1,
2014-2018,Female,Adult,1,,Asia,Asia,1,Female;Male,,Asia,FriendAcquaintance,No,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Male,,Europe,StrangerUnknownOther,No,1,1,1
2014-2018,Female,Adult,1,,Europe,Europe,1,Male,,Europe,StrangerUnknownOther,No,1,1,1
2014-2018,Female,Adult,1,,Europe,Europe,1,Male,,Europe,StrangerUnknownOther,No,1,1,1
2014-2018,Female,Adult,1,,Europe,Europe,1,Male,,Europe,StrangerUnknownOther,No,1,1,1
2014-2018,Female,Adult,1,,Europe,Europe,1,Male,,Europe,StrangerUnknownOther,No;Yes,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Male,,Europe,StrangerUnknownOther,No;Yes,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Male,,Europe,StrangerUnknownOther,No;Yes,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Male,,Europe,StrangerUnknownOther,No;Yes,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Male,,Europe,StrangerUnknownOther,No;Yes,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Male,,Europe,StrangerUnknownOther,No;Yes,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Male,,Europe,StrangerUnknownOther,No;Yes,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Male,,Europe,FriendAcquaintance,No;Yes,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Male,,Europe,FriendAcquaintance,No;Yes,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Male,,Europe,FriendAcquaintance,No;Yes,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Male,,Europe,FriendAcquaintance,No;Yes,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Male,,Europe,FriendAcquaintance;StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Male,,Europe,FriendAcquaintance;StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Male,,Europe,FriendAcquaintance;StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Male,,Europe,FriendAcquaintance;StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Male,,Europe,FriendAcquaintance;StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Male,,Europe,FriendAcquaintance;StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Male,,Europe,FriendAcquaintance;StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Male,,Europe,FriendAcquaintance;StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Male,,Europe,FriendAcquaintance;StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Male,,Europe,FriendAcquaintance;StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Male,,Europe,FriendAcquaintance;StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Male,,Europe,FriendAcquaintance;StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Male,,Europe,FriendAcquaintance;StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Female;Male,,,FriendAcquaintance;StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Female;Male,,,FriendAcquaintance;StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Female;Male,,,FriendAcquaintance;StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Female;Male,,,FriendAcquaintance;StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Female;Male,,,FriendAcquaintance;StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Female;Male,,Europe,StrangerUnknownOther,Yes,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Female;Male,,Europe,StrangerUnknownOther,Yes,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Female;Male,,Europe,StrangerUnknownOther,Yes,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Female;Male,,Europe,StrangerUnknownOther,Yes,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Female;Male,,Europe,StrangerUnknownOther,Yes,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Female;Male,,Europe,StrangerUnknownOther,Yes,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Female;Male,,Europe,StrangerUnknownOther,Yes,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Female;Male,,Europe,StrangerUnknownOther,Yes,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Female;Male,,Europe,StrangerUnknownOther,Yes,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Female;Male,,Europe,StrangerUnknownOther,Yes,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Female;Male,,Europe,StrangerUnknownOther,Yes,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Female;Male,,Europe,StrangerUnknownOther,Yes,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Female;Male,,Europe,StrangerUnknownOther,Yes,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Female;Male,,Europe,StrangerUnknownOther,Yes,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Female;Male,,Europe,StrangerUnknownOther,Yes,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Female;Male,,Europe,StrangerUnknownOther,Yes,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Female;Male,,Europe,StrangerUnknownOther,Yes,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Female;Male,,Europe,StrangerUnknownOther,Yes,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Female;Male,,Europe,StrangerUnknownOther,Yes,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Female;Male,,Europe,StrangerUnknownOther,Yes,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Female;Male,,Europe,StrangerUnknownOther,Yes,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Female;Male,,Europe,StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Female;Male,,Europe,StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Female;Male,,Europe,StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Female;Male,,Europe,StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Female;Male,,Europe,StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Female;Male,,Europe,StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Female;Male,,Europe,StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Female;Male,,Europe,StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Female;Male,,Europe,StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Female;Male,,Europe,StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Female;Male,,Europe,StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Female;Male,,Europe,StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Female;Male,,Europe,StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Female;Male,,Europe,StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Female;Male,,Europe,StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Female;Male,,Europe,StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Female;Male,,Europe,StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Female;Male,,Europe,StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Female;Male,,Europe,StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Female;Male,,Europe,StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Female;Male,,Europe,StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Female;Male,,Europe,StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Female;Male,,Europe,StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Female;Male,,Europe,StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Female;Male,,Europe,StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Female;Male,,Europe,StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Female;Male,,Europe,StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Female;Male,,Europe,StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Female;Male,,Europe,StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Female;Male,,Europe,StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Female;Male,,Europe,StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Female;Male,,Europe,StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Female;Male,,Europe,StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Female;Male,,Europe,StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Female;Male,,Europe,StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Female;Male,,Europe,StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Female;Male,,Europe,StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Female;Male,,Europe,StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Female;Male,,Europe,StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Female;Male,,Europe,StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Female;Male,,Europe,StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Female;Male,,Europe,StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Female;Male,,Europe,StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Female;Male,,Europe,StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Female;Male,,Europe,StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Female;Male,,Europe,StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Female;Male,,Europe,StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Female;Male,,Europe,StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Female;Male,,Europe,StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Female;Male,,Europe,StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Female;Male,,Europe,StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Female;Male,,Europe,StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Female;Male,,Europe,StrangerUnknownOther,No;Yes,1,,
2014-2018,Female,Adult,1,,Europe,Europe,1,Female;Male,,Europe,StrangerUnknownOther,No;Yes,1,,
2014-2018,Female,Adult,1,,Europe,Europe,1,Female;Male,,Europe,StrangerUnknownOther,No;Yes,1,,
2014-2018,Female,Adult,1,,Europe,Europe,1,Female;Male,,Europe,StrangerUnknownOther,No;Yes,1,,
2014-2018,Female,Adult,1,,Europe,Europe,1,Female;Male,,Europe,StrangerUnknownOther,No;Yes,1,,
2014-2018,Female,Adult,1,,Europe,Europe,1,Female;Male,,Europe,StrangerUnknownOther,No;Yes,1,,
2014-2018,Female,Adult,1,,Europe,Europe,1,Female;Male,,Europe,FriendAcquaintance,No,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Female;Male,,Europe,FriendAcquaintance,No,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Female;Male,,Europe,FriendAcquaintance,No,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Female;Male,,Europe,FriendAcquaintance,No,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Female;Male,,Europe,FriendAcquaintance,No,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Female;Male,,Europe,FriendAcquaintance,No,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Female;Male,,Europe,FriendAcquaintance,No,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Female;Male,,Europe,FriendAcquaintance,No,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Female;Male,,Europe,FriendAcquaintance,No,1,1,
2014-2018,Female,Adult,1,,Europe,Europe,1,Female;Male,,Europe,FriendAcquaintance,No,1,1,
2014-2018,Female,Adult,1,1,Africa,,1,Female;Male,,Africa,StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,1,Asia,Asia,1,Female;Male,,,FriendAcquaintance,No,1,1,
2014-2018,Female,Adult,1,1,Asia,Asia,1,Female;Male,,,FriendAcquaintance,No,1,1,
2014-2018,Female,Adult,1,1,Asia,Europe,1,Female;Male,,,FriendAcquaintance,No,1,1,
2014-2018,Female,Adult,1,1,Asia,Europe,1,Female;Male,,,FriendAcquaintance,No,1,1,
2014-2018,Female,Adult,1,1,Asia,Europe,1,Female;Male,,,FriendAcquaintance,No,1,1,
2014-2018,Female,Adult,1,1,Asia,Europe,1,Female;Male,,,FriendAcquaintance,No,1,1,
2014-2018,Female,Adult,1,1,Asia,Europe,1,Female;Male,,,FriendAcquaintance,No,1,1,
2014-2018,Female,Adult,1,1,Europe,Europe,1,Female;Male,,,StrangerUnknownOther,No,1,1,
2014-2018,Female,Adult,1,1,Europe,Europe,1,Female;Male,,,FriendAcquaintance,No,1,1,
2014-2018,Male,Adult,1,,Asia,,1,Female;Male,,Asia,StrangerUnknownOther,No;Yes,1,1,
2014-2018,Male,Adult,1,,Asia,,1,Female;Male,,Asia,StrangerUnknownOther,No;Yes,1,1,
2014-2018,Male,Adult,1,,Asia,,1,Female;Male,,Asia,FriendAcquaintance,No;Yes,1,1,
2014-2018,Male,Adult,1,,Asia,,1,Female;Male,,Asia,FriendAcquaintance,No;Yes,1,1,
2014-2018,Male,Adult,1,,Asia,Asia,1,Female;Male,,Asia,StrangerUnknownOther,No,1,1,
2014-2018,Male,Adult,1,,Asia,Asia,1,Female;Male,,Asia,StrangerUnknownOther,No,1,1,
2014-2018,Male,Adult,1,,Asia,Asia,1,Female;Male,,Asia,StrangerUnknownOther,No,1,1,
2014-2018,Male,Adult,1,,Asia,Asia,1,Female;Male,,Asia,StrangerUnknownOther,No,1,1,
2014-2018,Male,Adult,1,,Asia,Asia,1,Female;Male,,Asia,StrangerUnknownOther,No,1,1,
2014-2018,Male,Adult,1,,Asia,Asia,1,Female;Male,,Asia,StrangerUnknownOther,No,1,1,
2014-2018,Male,Adult,1,,Asia,Asia,1,Female;Male,,Asia,StrangerUnknownOther,No,1,1,
2014-2018,Male,Adult,1,,Asia,Asia,1,Female;Male,,Asia,StrangerUnknownOther,No,1,1,
2014-2018,Male,Adult,1,,Asia,Asia,1,Female;Male,,Asia,StrangerUnknownOther,No,1,1,
2014-2018,Male,Adult,1,,Asia,Asia,1,Female;Male,,Asia,StrangerUnknownOther,No,1,1,
2014-2018,Male,Adult,1,,Asia,Asia,1,Female;Male,,Asia,StrangerUnknownOther,No,1,1,
2014-2018,Male,Adult,1,,Asia,Asia,1,Female;Male,,Asia,StrangerUnknownOther,No,1,1,
2014-2018,Male,Adult,1,,Asia,Asia,1,Female;Male,,Asia,StrangerUnknownOther,No,1,1,
2014-2018,Male,Adult,1,,Asia,Asia,1,Female;Male,,Asia,StrangerUnknownOther,No,1,1,
2014-2018,Male,Adult,1,,Asia,Asia,1,Female;Male,,Asia,StrangerUnknownOther,No,1,1,
2014-2018,Male,Adult,1,,Asia,Asia,1,Female;Male,,Asia,StrangerUnknownOther,No,1,1,
2014-2018,Male,Adult,1,,Asia,Asia,1,Female;Male,,Asia,StrangerUnknownOther,No,1,1,
2014-2018,Male,Adult,1,,Asia,Asia,1,Female;Male,,Asia,StrangerUnknownOther,No,1,1,
2014-2018,Male,Adult,1,,Asia,Asia,1,Female;Male,,Asia,StrangerUnknownOther,No,1,1,
2014-2018,Male,Adult,1,,Asia,Asia,1,Female;Male,,Asia,StrangerUnknownOther,No,1,1,
2014-2018,Male,Adult,1,,Asia,Asia,1,Female;Male,,Asia,StrangerUnknownOther,No,1,1,
2014-2018,Male,Adult,1,,Asia,Asia,1,Female;Male,,Asia,StrangerUnknownOther,No,1,1,
2014-2018,Male,Adult,1,,Asia,Asia,1,Female;Male,,Asia,StrangerUnknownOther,No,1,1,
2014-2018,Male,Adult,1,,Asia,Asia,1,Female;Male,,Asia,StrangerUnknownOther,No,1,1,
2014-2018,Male,Adult,1,,Asia,Asia,1,Female;Male,,Asia,StrangerUnknownOther,No,1,1,
2014-2018,Male,Adult,1,,Asia,Asia,1,Female;Male,,Asia,FriendAcquaintance,No,1,1,
